"","Term","Overlap","P.value","Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"612","basement membrane organization (GO:0071711)","1/16",0.0770964289305897,0.156163373616594,13.3905723905724,34.3159973270839,"LAMB3"
"613","body fluid secretion (GO:0007589)","1/16",0.0770964289305897,0.156163373616594,13.3905723905724,34.3159973270839,"VEGFA"
"614","negative regulation of natural killer cell mediated cytotoxicity (GO:0045953)","1/16",0.0770964289305897,0.156163373616594,13.3905723905724,34.3159973270839,"HLA-A"
"615","negative regulation of platelet activation (GO:0010544)","1/16",0.0770964289305897,0.156163373616594,13.3905723905724,34.3159973270839,"THBD"
"616","cellular response to corticosteroid stimulus (GO:0071384)","1/16",0.0770964289305897,0.156163373616594,13.3905723905724,34.3159973270839,"ANXA1"
"617","negative regulation of receptor signaling pathway via JAK-STAT (GO:0046426)","1/16",0.0770964289305897,0.156163373616594,13.3905723905724,34.3159973270839,"CAV1"
"618","negative regulation of transcription regulatory region DNA binding (GO:2000678)","1/16",0.0770964289305897,0.156163373616594,13.3905723905724,34.3159973270839,"TMSB4X"
"619","regulation of hormone secretion (GO:0046883)","1/16",0.0770964289305897,0.156163373616594,13.3905723905724,34.3159973270839,"ANXA1"
"620","regulation of interleukin-1 production (GO:0032652)","1/16",0.0770964289305897,0.156163373616594,13.3905723905724,34.3159973270839,"ANXA1"
"621","nitric oxide metabolic process (GO:0046209)","1/16",0.0770964289305897,0.156163373616594,13.3905723905724,34.3159973270839,"CYP1B1"
"622","epiboly involved in wound healing (GO:0090505)","1/16",0.0770964289305897,0.156163373616594,13.3905723905724,34.3159973270839,"FLNA"
"623","positive regulation of alpha-beta T cell proliferation (GO:0046641)","1/16",0.0770964289305897,0.156163373616594,13.3905723905724,34.3159973270839,"HLA-A"
"624","killing by host of symbiont cells (GO:0051873)","1/16",0.0770964289305897,0.156163373616594,13.3905723905724,34.3159973270839,"GAPDH"
"625","positive regulation of vasoconstriction (GO:0045907)","1/16",0.0770964289305897,0.156163373616594,13.3905723905724,34.3159973270839,"CAV1"
"626","motor neuron axon guidance (GO:0008045)","1/16",0.0770964289305897,0.156163373616594,13.3905723905724,34.3159973270839,"LAMC2"
"627","retinoid metabolic process (GO:0001523)","2/92",0.0775653030615549,0.156862526765633,4.49206349206349,11.484567093173,"SDC4;CYP1B1"
"628","regulation of epithelial cell proliferation (GO:0050678)","2/93",0.0790200821692443,0.159161527231233,4.44247589145548,11.2752403927723,"B2M;VEGFA"
"629","positive regulation of peptidyl-serine phosphorylation (GO:0033138)","2/93",0.0790200821692443,0.159161527231233,4.44247589145548,11.2752403927723,"CAV1;VEGFA"
"630","positive regulation of epithelial cell migration (GO:0010634)","2/94",0.0804834345723508,0.159161527231233,4.39396628216504,11.0714939664066,"RRAS;VEGFA"
"631","hemopoiesis (GO:0030097)","2/94",0.0804834345723508,0.159161527231233,4.39396628216504,11.0714939664066,"JAG1;RRAS"
"632","pulmonary valve morphogenesis (GO:0003184)","1/17",0.0817146326715557,0.159161527231233,12.5530303030303,31.4393429542943,"JAG1"
"633","pyrimidine-containing compound catabolic process (GO:0072529)","1/17",0.0817146326715557,0.159161527231233,12.5530303030303,31.4393429542943,"UPP1"
"634","aorta morphogenesis (GO:0035909)","1/17",0.0817146326715557,0.159161527231233,12.5530303030303,31.4393429542943,"JAG1"
"635","regulation of cell killing (GO:0031341)","1/17",0.0817146326715557,0.159161527231233,12.5530303030303,31.4393429542943,"CD59"
"636","regulation of cellular response to growth factor stimulus (GO:0090287)","1/17",0.0817146326715557,0.159161527231233,12.5530303030303,31.4393429542943,"ITGA3"
"637","cell communication by electrical coupling involved in cardiac conduction (GO:0086064)","1/17",0.0817146326715557,0.159161527231233,12.5530303030303,31.4393429542943,"GJA1"
"638","cell surface receptor signaling pathway involved in heart development (GO:0061311)","1/17",0.0817146326715557,0.159161527231233,12.5530303030303,31.4393429542943,"JAG1"
"639","cellular biogenic amine biosynthetic process (GO:0042401)","1/17",0.0817146326715557,0.159161527231233,12.5530303030303,31.4393429542943,"SAT1"
"640","negative regulation of phagocytosis (GO:0050765)","1/17",0.0817146326715557,0.159161527231233,12.5530303030303,31.4393429542943,"CD47"
"641","regulation of establishment of endothelial barrier (GO:1903140)","1/17",0.0817146326715557,0.159161527231233,12.5530303030303,31.4393429542943,"VEGFA"
"642","negative regulation of vascular associated smooth muscle cell proliferation (GO:1904706)","1/17",0.0817146326715557,0.159161527231233,12.5530303030303,31.4393429542943,"SOD2"
"643","negative regulation of viral entry into host cell (GO:0046597)","1/17",0.0817146326715557,0.159161527231233,12.5530303030303,31.4393429542943,"IFITM3"
"644","copper ion homeostasis (GO:0055070)","1/17",0.0817146326715557,0.159161527231233,12.5530303030303,31.4393429542943,"MT2A"
"645","regulation of neuroblast proliferation (GO:1902692)","1/17",0.0817146326715557,0.159161527231233,12.5530303030303,31.4393429542943,"VEGFA"
"646","positive regulation of blood coagulation (GO:0030194)","1/17",0.0817146326715557,0.159161527231233,12.5530303030303,31.4393429542943,"THBD"
"647","regulation of stem cell proliferation (GO:0072091)","1/17",0.0817146326715557,0.159161527231233,12.5530303030303,31.4393429542943,"GJA1"
"648","gliogenesis (GO:0042063)","1/17",0.0817146326715557,0.159161527231233,12.5530303030303,31.4393429542943,"ANXA1"
"649","positive regulation of positive chemotaxis (GO:0050927)","1/17",0.0817146326715557,0.159161527231233,12.5530303030303,31.4393429542943,"VEGFA"
"650","positive regulation of stem cell proliferation (GO:2000648)","1/17",0.0817146326715557,0.159161527231233,12.5530303030303,31.4393429542943,"GJA1"
"651","modified amino acid transport (GO:0072337)","1/17",0.0817146326715557,0.159161527231233,12.5530303030303,31.4393429542943,"SLC6A8"
"652","regulation of inflammatory response (GO:0050727)","3/206",0.0844817804417434,0.162101778088163,3.00091412320349,7.4159171508044,"ANXA1;TMSB4X;CD47"
"653","glycosaminoglycan biosynthetic process (GO:0006024)","2/97",0.0849237360045433,0.162101778088163,4.25456498388829,10.491764264828,"SDC4;BGN"
"654","acidic amino acid transport (GO:0015800)","1/18",0.0863099571505928,0.162101778088163,11.8140225787285,28.9421143066093,"GJA1"
"655","negative regulation of cation transmembrane transport (GO:1904063)","1/18",0.0863099571505928,0.162101778088163,11.8140225787285,28.9421143066093,"CAV1"
"656","pulmonary valve development (GO:0003177)","1/18",0.0863099571505928,0.162101778088163,11.8140225787285,28.9421143066093,"JAG1"
"657","cell migration involved in sprouting angiogenesis (GO:0002042)","1/18",0.0863099571505928,0.162101778088163,11.8140225787285,28.9421143066093,"VEGFA"
"658","cellular response to dsRNA (GO:0071359)","1/18",0.0863099571505928,0.162101778088163,11.8140225787285,28.9421143066093,"CAV1"
"659","cellular response to glucocorticoid stimulus (GO:0071385)","1/18",0.0863099571505928,0.162101778088163,11.8140225787285,28.9421143066093,"ANXA1"
"660","negative regulation of Rho protein signal transduction (GO:0035024)","1/18",0.0863099571505928,0.162101778088163,11.8140225787285,28.9421143066093,"ITGA3"
"661","regulation of fatty acid metabolic process (GO:0019217)","1/18",0.0863099571505928,0.162101778088163,11.8140225787285,28.9421143066093,"CAV1"
"662","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902175)","1/18",0.0863099571505928,0.162101778088163,11.8140225787285,28.9421143066093,"SOD2"
"663","positive chemotaxis (GO:0050918)","1/18",0.0863099571505928,0.162101778088163,11.8140225787285,28.9421143066093,"VEGFA"
"664","epithelial structure maintenance (GO:0010669)","1/18",0.0863099571505928,0.162101778088163,11.8140225787285,28.9421143066093,"SERPINA3"
"665","fluid transport (GO:0042044)","1/18",0.0863099571505928,0.162101778088163,11.8140225787285,28.9421143066093,"SLC26A6"
"666","positive regulation of CREB transcription factor activity (GO:0032793)","1/18",0.0863099571505928,0.162101778088163,11.8140225787285,28.9421143066093,"VEGFA"
"667","regulation of transcription by RNA polymerase I (GO:0006356)","1/18",0.0863099571505928,0.162101778088163,11.8140225787285,28.9421143066093,"FLNA"
"668","regulation of transforming growth factor beta production (GO:0071634)","1/18",0.0863099571505928,0.162101778088163,11.8140225787285,28.9421143066093,"SMAD3"
"669","release of cytochrome c from mitochondria (GO:0001836)","1/18",0.0863099571505928,0.162101778088163,11.8140225787285,28.9421143066093,"SOD2"
"670","response to interferon-alpha (GO:0035455)","1/18",0.0863099571505928,0.162101778088163,11.8140225787285,28.9421143066093,"IFITM3"
"671","rRNA transcription (GO:0009303)","1/18",0.0863099571505928,0.162101778088163,11.8140225787285,28.9421143066093,"CAVIN1"
"672","intermediate filament organization (GO:0045109)","1/18",0.0863099571505928,0.162101778088163,11.8140225787285,28.9421143066093,"KRT14"
"673","positive regulation of myoblast differentiation (GO:0045663)","1/18",0.0863099571505928,0.162101778088163,11.8140225787285,28.9421143066093,"IGFBP3"
"674","maintenance of gastrointestinal epithelium (GO:0030277)","1/18",0.0863099571505928,0.162101778088163,11.8140225787285,28.9421143066093,"SERPINA3"
"675","regulation of neuron apoptotic process (GO:0043523)","2/98",0.0864201908419546,0.162101778088163,4.21003401360544,10.3084111715959,"EGLN3;SOD2"
"676","regulation of peptidyl-serine phosphorylation (GO:0033135)","2/98",0.0864201908419546,0.162101778088163,4.21003401360544,10.3084111715959,"CAV1;VEGFA"
"677","positive regulation of cytokine production (GO:0001819)","4/335",0.0873453612770181,0.163595152288418,2.46336858006042,6.00541017008834,"ANXA1;CYP1B1;HLA-A;GAPDH"
"678","organic anion transport (GO:0015711)","2/99",0.0879246283814667,0.164195035033431,4.16642120765832,10.129717084782,"CA2;SLC26A6"
"679","positive regulation of stress-activated MAPK cascade (GO:0032874)","2/99",0.0879246283814667,0.164195035033431,4.16642120765832,10.129717084782,"GADD45A;VEGFA"
"680","positive regulation of cell population proliferation (GO:0008284)","5/474",0.0892254461575722,0.166290084317281,2.18056334867018,5.26952542237706,"GJA1;LAMC2;TIMP1;CD47;VEGFA"
"681","activin receptor signaling pathway (GO:0032924)","1/19",0.0908825145361798,0.166290084317281,11.1571268237935,26.7568838212325,"SMAD3"
"682","regulation of cell-cell adhesion mediated by cadherin (GO:2000047)","1/19",0.0908825145361798,0.166290084317281,11.1571268237935,26.7568838212325,"VEGFA"
"683","carbohydrate derivative catabolic process (GO:1901136)","1/19",0.0908825145361798,0.166290084317281,11.1571268237935,26.7568838212325,"BPGM"
"684","negative regulation of nervous system development (GO:0051961)","1/19",0.0908825145361798,0.166290084317281,11.1571268237935,26.7568838212325,"B2M"
"685","negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176)","1/19",0.0908825145361798,0.166290084317281,11.1571268237935,26.7568838212325,"SOD2"
"686","regulation of epithelial cell differentiation (GO:0030856)","1/19",0.0908825145361798,0.166290084317281,11.1571268237935,26.7568838212325,"CAV1"
"687","regulation of exosomal secretion (GO:1903541)","1/19",0.0908825145361798,0.166290084317281,11.1571268237935,26.7568838212325,"SDC4"
"688","regulation of peptidyl-serine phosphorylation of STAT protein (GO:0033139)","1/19",0.0908825145361798,0.166290084317281,11.1571268237935,26.7568838212325,"GADD45A"
"689","epoxygenase P450 pathway (GO:0019373)","1/19",0.0908825145361798,0.166290084317281,11.1571268237935,26.7568838212325,"CYP1B1"
"690","establishment of skin barrier (GO:0061436)","1/19",0.0908825145361798,0.166290084317281,11.1571268237935,26.7568838212325,"CLDN1"
"691","establishment or maintenance of apical/basal cell polarity (GO:0035088)","1/19",0.0908825145361798,0.166290084317281,11.1571268237935,26.7568838212325,"FSCN1"
"692","regulation of water loss via skin (GO:0033561)","1/19",0.0908825145361798,0.166290084317281,11.1571268237935,26.7568838212325,"CLDN1"
"693","positive regulation of monocyte chemotaxis (GO:0090026)","1/19",0.0908825145361798,0.166290084317281,11.1571268237935,26.7568838212325,"CXCL10"
"694","negative regulation of multicellular organismal process (GO:0051241)","3/214",0.0921674450838924,0.168155856642267,2.885962769336,6.88056323316647,"GJA1;TNNT1;TIMP1"
"695","positive regulation of GTPase activity (GO:0043547)","3/214",0.0921674450838924,0.168155856642267,2.885962769336,6.88056323316647,"CAV2;CCL20;S100A10"
"696","calcium-mediated signaling (GO:0019722)","2/102",0.0924846891098034,0.168250481766472,4.04081632653061,9.62002061056518,"CCL20;DEFB1"
"697","cell junction assembly (GO:0034329)","2/102",0.0924846891098034,0.168250481766472,4.04081632653061,9.62002061056518,"FSCN1;FLNA"
"698","regulation of cell growth (GO:0001558)","3/217",0.0951224688379078,0.169242383320876,2.84507177955487,6.69328762257793,"GJA1;SMAD3;ENO1"
"699","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)","1/20",0.0954324164624815,0.169242383320876,10.5693779904306,24.8310303892707,"JAG1"
"700","calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules (GO:0016338)","1/20",0.0954324164624815,0.169242383320876,10.5693779904306,24.8310303892707,"CLDN1"
"701","negative regulation of viral life cycle (GO:1903901)","1/20",0.0954324164624815,0.169242383320876,10.5693779904306,24.8310303892707,"IFITM3"
"702","regulation of nuclear division (GO:0051783)","1/20",0.0954324164624815,0.169242383320876,10.5693779904306,24.8310303892707,"CAV2"
"703","dopaminergic neuron differentiation (GO:0071542)","1/20",0.0954324164624815,0.169242383320876,10.5693779904306,24.8310303892707,"VEGFA"
"704","regulation of protein kinase A signaling (GO:0010738)","1/20",0.0954324164624815,0.169242383320876,10.5693779904306,24.8310303892707,"TCIM"
"705","positive regulation of alpha-beta T cell activation (GO:0046635)","1/20",0.0954324164624815,0.169242383320876,10.5693779904306,24.8310303892707,"HLA-A"
"706","regulation of smooth muscle cell migration (GO:0014910)","1/20",0.0954324164624815,0.169242383320876,10.5693779904306,24.8310303892707,"IGFBP3"
"707","regulation of smooth muscle contraction (GO:0006940)","1/20",0.0954324164624815,0.169242383320876,10.5693779904306,24.8310303892707,"CAV1"
"708","eye morphogenesis (GO:0048592)","1/20",0.0954324164624815,0.169242383320876,10.5693779904306,24.8310303892707,"VEGFA"
"709","insulin secretion (GO:0030073)","1/20",0.0954324164624815,0.169242383320876,10.5693779904306,24.8310303892707,"ANXA1"
"710","skeletal muscle contraction (GO:0003009)","1/20",0.0954324164624815,0.169242383320876,10.5693779904306,24.8310303892707,"TNNT1"
"711","positive regulation of protein processing (GO:0010954)","1/20",0.0954324164624815,0.169242383320876,10.5693779904306,24.8310303892707,"ENO1"
"712","mesoderm development (GO:0007498)","1/20",0.0954324164624815,0.169242383320876,10.5693779904306,24.8310303892707,"VEGFA"
"713","mesoderm formation (GO:0001707)","1/20",0.0954324164624815,0.169242383320876,10.5693779904306,24.8310303892707,"ITGA3"
"714","modulation by symbiont of entry into host (GO:0052372)","1/20",0.0954324164624815,0.169242383320876,10.5693779904306,24.8310303892707,"CAV1"
"715","xenobiotic transport (GO:0042908)","1/20",0.0954324164624815,0.169242383320876,10.5693779904306,24.8310303892707,"GJA1"
"716","positive regulation of cellular metabolic process (GO:0031325)","2/105",0.0971124998083677,0.171981354409232,3.92252823459481,9.1468854610462,"GADD45A;VEGFA"
"717","positive regulation of protein serine/threonine kinase activity (GO:0071902)","2/106",0.0986696402849089,0.173391235941463,3.88461538461538,8.99668367505838,"TCIM;VEGFA"
"718","actin nucleation (GO:0045010)","1/21",0.0999597740324998,0.173391235941463,10.040404040404,23.1229243332888,"ARPC1B"
"719","negative regulation of cell communication (GO:0010648)","1/21",0.0999597740324998,0.173391235941463,10.040404040404,23.1229243332888,"IGFBP3"
"720","regulation of anoikis (GO:2000209)","1/21",0.0999597740324998,0.173391235941463,10.040404040404,23.1229243332888,"CAV1"
"721","beta-catenin destruction complex disassembly (GO:1904886)","1/21",0.0999597740324998,0.173391235941463,10.040404040404,23.1229243332888,"CAV1"
"722","cellular response to steroid hormone stimulus (GO:0071383)","1/21",0.0999597740324998,0.173391235941463,10.040404040404,23.1229243332888,"TFPI"
"723","neuron apoptotic process (GO:0051402)","1/21",0.0999597740324998,0.173391235941463,10.040404040404,23.1229243332888,"GAPDH"
"724","chondroitin sulfate biosynthetic process (GO:0030206)","1/21",0.0999597740324998,0.173391235941463,10.040404040404,23.1229243332888,"BGN"
"725","regulation of lipoprotein lipase activity (GO:0051004)","1/21",0.0999597740324998,0.173391235941463,10.040404040404,23.1229243332888,"ANGPTL4"
"726","response to progesterone (GO:0032570)","1/21",0.0999597740324998,0.173391235941463,10.040404040404,23.1229243332888,"CAV1"
"727","retinol metabolic process (GO:0042572)","1/21",0.0999597740324998,0.173391235941463,10.040404040404,23.1229243332888,"CYP1B1"
"728","innate immune response in mucosa (GO:0002227)","1/21",0.0999597740324998,0.173391235941463,10.040404040404,23.1229243332888,"DEFB1"
"729","sterol transport (GO:0015918)","1/21",0.0999597740324998,0.173391235941463,10.040404040404,23.1229243332888,"CAV1"
"730","positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522)","1/21",0.0999597740324998,0.173391235941463,10.040404040404,23.1229243332888,"VEGFA"
"731","positive regulation of vascular associated smooth muscle cell proliferation (GO:1904707)","1/21",0.0999597740324998,0.173391235941463,10.040404040404,23.1229243332888,"GJA1"
"732","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)","2/108",0.101805071977306,0.176350862386918,3.81093569503273,8.70682707358352,"SMAD3;CAV1"
"733","negative regulation of transcription, DNA-templated (GO:0045892)","8/948",0.101984184991613,0.176420118102817,1.75393154486586,4.00411614324951,"SMAD3;GADD45A;CAV1;ID3;FLNA;ENO1;ETS2;VEGFA"
"734","regulation of cardiac muscle cell membrane repolarization (GO:0099623)","1/22",0.104464697819105,0.178039296820733,9.56180856180856,21.5992275397069,"FLNA"
"735","cellular response to osmotic stress (GO:0071470)","1/22",0.104464697819105,0.178039296820733,9.56180856180856,21.5992275397069,"SERPINB6"
"736","regulation of membrane protein ectodomain proteolysis (GO:0051043)","1/22",0.104464697819105,0.178039296820733,9.56180856180856,21.5992275397069,"TIMP1"
"737","regulation of platelet activation (GO:0010543)","1/22",0.104464697819105,0.178039296820733,9.56180856180856,21.5992275397069,"THBD"
"738","positive regulation of axon extension (GO:0045773)","1/22",0.104464697819105,0.178039296820733,9.56180856180856,21.5992275397069,"VEGFA"
"739","female gonad development (GO:0008585)","1/22",0.104464697819105,0.178039296820733,9.56180856180856,21.5992275397069,"VEGFA"
"740","regulation of vacuole organization (GO:0044088)","1/22",0.104464697819105,0.178039296820733,9.56180856180856,21.5992275397069,"ENO1"
"741","positive regulation of neural precursor cell proliferation (GO:2000179)","1/22",0.104464697819105,0.178039296820733,9.56180856180856,21.5992275397069,"VEGFA"
"742","lipid droplet organization (GO:0034389)","1/22",0.104464697819105,0.178039296820733,9.56180856180856,21.5992275397069,"SQLE"
"743","membrane lipid metabolic process (GO:0006643)","1/22",0.104464697819105,0.178039296820733,9.56180856180856,21.5992275397069,"CYP1B1"
"744","membrane protein intracellular domain proteolysis (GO:0031293)","1/22",0.104464697819105,0.178039296820733,9.56180856180856,21.5992275397069,"MMP7"
"745","artery development (GO:0060840)","1/23",0.108947297836033,0.183948300474154,9.1267217630854,20.2329475165344,"VEGFA"
"746","blood vessel endothelial cell migration (GO:0043534)","1/23",0.108947297836033,0.183948300474154,9.1267217630854,20.2329475165344,"VEGFA"
"747","regulation of peptidase activity (GO:0052547)","1/23",0.108947297836033,0.183948300474154,9.1267217630854,20.2329475165344,"CAV1"
"748","positive regulation of cholesterol efflux (GO:0010875)","1/23",0.108947297836033,0.183948300474154,9.1267217630854,20.2329475165344,"CAV1"
"749","positive regulation of protein autophosphorylation (GO:0031954)","1/23",0.108947297836033,0.183948300474154,9.1267217630854,20.2329475165344,"VEGFA"
"750","positive regulation of receptor internalization (GO:0002092)","1/23",0.108947297836033,0.183948300474154,9.1267217630854,20.2329475165344,"VEGFA"
"751","membrane protein ectodomain proteolysis (GO:0006509)","1/23",0.108947297836033,0.183948300474154,9.1267217630854,20.2329475165344,"MMP7"
"752","negative regulation of cell motility (GO:2000146)","2/114",0.111372908000063,0.18724081091242,3.60568513119534,7.91401436691998,"JAG1;CYP1B1"
"753","positive regulation of cellular component organization (GO:0051130)","2/114",0.111372908000063,0.18724081091242,3.60568513119534,7.91401436691998,"MMP1;VEGFA"
"754","regulation of axon extension involved in axon guidance (GO:0048841)","1/24",0.113407683581024,0.18724081091242,8.72946859903382,19.0020116101552,"VEGFA"
"755","cardiac muscle cell development (GO:0055013)","1/24",0.113407683581024,0.18724081091242,8.72946859903382,19.0020116101552,"VEGFA"
"756","cardiac muscle cell differentiation (GO:0055007)","1/24",0.113407683581024,0.18724081091242,8.72946859903382,19.0020116101552,"VEGFA"
"757","negative regulation of neuron differentiation (GO:0045665)","1/24",0.113407683581024,0.18724081091242,8.72946859903382,19.0020116101552,"B2M"
"758","negative regulation of NIK/NF-kappaB signaling (GO:1901223)","1/24",0.113407683581024,0.18724081091242,8.72946859903382,19.0020116101552,"TMSB4X"
"759","negative regulation of protein tyrosine kinase activity (GO:0061099)","1/24",0.113407683581024,0.18724081091242,8.72946859903382,19.0020116101552,"CAV1"
"760","defense response to fungus (GO:0050832)","1/24",0.113407683581024,0.18724081091242,8.72946859903382,19.0020116101552,"GAPDH"
"761","regulation of monooxygenase activity (GO:0032768)","1/24",0.113407683581024,0.18724081091242,8.72946859903382,19.0020116101552,"CAV1"
"762","establishment of mitotic spindle orientation (GO:0000132)","1/24",0.113407683581024,0.18724081091242,8.72946859903382,19.0020116101552,"GJA1"
"763","regulation of ruffle assembly (GO:1900027)","1/24",0.113407683581024,0.18724081091242,8.72946859903382,19.0020116101552,"CAV1"
"764","extracellular matrix assembly (GO:0085029)","1/24",0.113407683581024,0.18724081091242,8.72946859903382,19.0020116101552,"LAMB3"
"765","positive regulation of lamellipodium assembly (GO:0010592)","1/24",0.113407683581024,0.18724081091242,8.72946859903382,19.0020116101552,"FSCN1"
"766","positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003)","1/24",0.113407683581024,0.18724081091242,8.72946859903382,19.0020116101552,"VEGFA"
"767","positive regulation of viral life cycle (GO:1903902)","1/24",0.113407683581024,0.18724081091242,8.72946859903382,19.0020116101552,"LGALS1"
"768","wound healing, spreading of cells (GO:0044319)","1/24",0.113407683581024,0.18724081091242,8.72946859903382,19.0020116101552,"FLNA"
"769","regulation of protein-containing complex assembly (GO:0043254)","2/116",0.114613258295413,0.18873975521894,3.54206945936269,7.67280178057288,"MMP1;VEGFA"
"770","tumor necrosis factor-mediated signaling pathway (GO:0033209)","2/116",0.114613258295413,0.18873975521894,3.54206945936269,7.67280178057288,"TNFRSF12A;TMSB4X"
"771","acylglycerol homeostasis (GO:0055090)","1/25",0.117845964040422,0.190892769748899,8.36531986531987,17.8882067340701,"ANGPTL4"
"772","negative regulation of endocytosis (GO:0045806)","1/25",0.117845964040422,0.190892769748899,8.36531986531987,17.8882067340701,"CAV1"
"773","regulation of cardiac muscle cell action potential (GO:0098901)","1/25",0.117845964040422,0.190892769748899,8.36531986531987,17.8882067340701,"CAV1"
"774","cAMP-mediated signaling (GO:0019933)","1/25",0.117845964040422,0.190892769748899,8.36531986531987,17.8882067340701,"DEFB1"
"775","cardiac conduction system development (GO:0003161)","1/25",0.117845964040422,0.190892769748899,8.36531986531987,17.8882067340701,"GJA1"
"776","regulation of epidermal cell differentiation (GO:0045604)","1/25",0.117845964040422,0.190892769748899,8.36531986531987,17.8882067340701,"SERPINB13"
"777","cellular response to hexose stimulus (GO:0071331)","1/25",0.117845964040422,0.190892769748899,8.36531986531987,17.8882067340701,"SLC26A6"
"778","negative regulation of sequestering of calcium ion (GO:0051283)","1/25",0.117845964040422,0.190892769748899,8.36531986531987,17.8882067340701,"ERO1A"
"779","negative regulation of signaling (GO:0023057)","1/25",0.117845964040422,0.190892769748899,8.36531986531987,17.8882067340701,"IGFBP3"
"780","divalent inorganic cation homeostasis (GO:0072507)","1/25",0.117845964040422,0.190892769748899,8.36531986531987,17.8882067340701,"CAV1"
"781","in utero embryonic development (GO:0001701)","1/25",0.117845964040422,0.190892769748899,8.36531986531987,17.8882067340701,"VEGFA"
"782","positive regulation of vascular endothelial growth factor production (GO:0010575)","1/25",0.117845964040422,0.190892769748899,8.36531986531987,17.8882067340701,"CYP1B1"
"783","regulation of protein binding (GO:0043393)","2/118",0.117877790783429,0.190892769748899,3.48064743138635,7.44199615906489,"CAV1;B2M"
"784","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)","2/119",0.119518877292295,0.19330349031458,3.45072387929531,7.33030700433838,"EGLN3;SMAD3"
"785","negative regulation of cell development (GO:0010721)","1/26",0.122262247628669,0.195496254720243,8.03030303030303,16.8763802180029,"B2M"
"786","negative regulation of interleukin-1 beta production (GO:0032691)","1/26",0.122262247628669,0.195496254720243,8.03030303030303,16.8763802180029,"SERPINB1"
"787","chaperone cofactor-dependent protein refolding (GO:0051085)","1/26",0.122262247628669,0.195496254720243,8.03030303030303,16.8763802180029,"ERO1A"
"788","regulation of monocyte chemotaxis (GO:0090025)","1/26",0.122262247628669,0.195496254720243,8.03030303030303,16.8763802180029,"CXCL10"
"789","DNA geometric change (GO:0032392)","1/26",0.122262247628669,0.195496254720243,8.03030303030303,16.8763802180029,"ANXA1"
"790","positive regulation of filopodium assembly (GO:0051491)","1/26",0.122262247628669,0.195496254720243,8.03030303030303,16.8763802180029,"FSCN1"
"791","positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)","1/26",0.122262247628669,0.195496254720243,8.03030303030303,16.8763802180029,"ANXA1"
"792","positive regulation of interleukin-2 production (GO:0032743)","1/26",0.122262247628669,0.195496254720243,8.03030303030303,16.8763802180029,"ANXA1"
"793","positive regulation of T cell mediated cytotoxicity (GO:0001916)","1/26",0.122262247628669,0.195496254720243,8.03030303030303,16.8763802180029,"HLA-A"
"794","protein homooligomerization (GO:0051260)","2/121",0.122818201919793,0.196137884174178,3.39238552563883,7.11400223667125,"SOD2;B2M"
"795","positive regulation of DNA-binding transcription factor activity (GO:0051091)","3/246",0.125587509759596,0.198272373382697,2.50184548809978,5.19071011720712,"SMAD3;CAV1;VEGFA"
"796","cellular response to organic substance (GO:0071310)","2/123",0.126139752927233,0.198272373382697,3.33597571259909,6.90668681067367,"SMAD3;CYP1B1"
"797","positive regulation of epithelial cell proliferation (GO:0050679)","2/123",0.126139752927233,0.198272373382697,3.33597571259909,6.90668681067367,"CLDN1;VEGFA"
"798","negative regulation of catalytic activity (GO:0043086)","1/27",0.126656642302827,0.198272373382697,7.72105672105672,15.9538300108164,"TIMP1"
"799","regulation of cardiac muscle cell contraction (GO:0086004)","1/27",0.126656642302827,0.198272373382697,7.72105672105672,15.9538300108164,"CAV1"
"800","cellular lipid catabolic process (GO:0044242)","1/27",0.126656642302827,0.198272373382697,7.72105672105672,15.9538300108164,"CYP1B1"
"801","chondroitin sulfate proteoglycan biosynthetic process (GO:0050650)","1/27",0.126656642302827,0.198272373382697,7.72105672105672,15.9538300108164,"BGN"
"802","dendritic spine organization (GO:0097061)","1/27",0.126656642302827,0.198272373382697,7.72105672105672,15.9538300108164,"ITGA3"
"803","peptide hormone secretion (GO:0030072)","1/27",0.126656642302827,0.198272373382697,7.72105672105672,15.9538300108164,"ANXA1"
"804","positive regulation of calcium ion transmembrane transport (GO:1904427)","1/27",0.126656642302827,0.198272373382697,7.72105672105672,15.9538300108164,"CXCL10"
"805","regulation of vascular endothelial growth factor production (GO:0010574)","1/27",0.126656642302827,0.198272373382697,7.72105672105672,15.9538300108164,"CYP1B1"
"806","release of sequestered calcium ion into cytosol (GO:0051209)","1/27",0.126656642302827,0.198272373382697,7.72105672105672,15.9538300108164,"ERO1A"
"807","response to glucocorticoid (GO:0051384)","1/27",0.126656642302827,0.198272373382697,7.72105672105672,15.9538300108164,"ANXA1"
